2.788791117033497358e+01,2.798156960476597988e+01,2.792426120325956163e+01,2.919626636843833012e+01,2.769068357753286591e+01,2.801207483316409252e+01,2.817429773449885033e+01,2.736939306163930041e+01,2.689617754274269146e+01,2.678332975163459651e+01,2.692187017274733307e+01,2.724355779518191412e+01,2.758066743418595479e+01,2.746752484063171096e+01,2.715377884609785042e+01,2.747517463193094045e+01,2.760399590357201305e+01,2.791115642640323813e+01,2.869788465600407790e+01,2.838744508415231849e+01,2.853700103152755219e+01,2.845053435310308032e+01,2.901272351668467309e+01,2.945746892718506160e+01
2.866080480541165798e+01,2.716309814928689548e+01,2.840563610196437594e+01,2.796385905231915103e+01,2.794087017594409872e+01,2.662260178320809700e+01,2.819200728208164719e+01,2.667191433792851285e+01,2.755531150419705000e+01,2.740342603544701205e+01,2.736503053255239593e+01,2.679096282684673724e+01,2.759130268017173648e+01,2.660248624079883939e+01,2.759639479357645087e+01,2.787917368836900778e+01,2.759230868923589242e+01,2.660409781139662755e+01,2.802475016211195680e+01,2.833054839501340894e+01,2.869243434650115887e+01,2.835268021118395154e+01,2.895713913210022383e+01,2.795391436909119420e+01
2.714877025784090847e+01,2.872199260040594027e+01,2.677091091630029496e+01,2.757195815665448890e+01,2.686883439704411103e+01,2.740350496015685167e+01,2.652200977443493457e+01,2.745505838877755878e+01,2.738524204775103499e+01,2.727830536199553535e+01,2.720072570572250470e+01,2.769665091710464822e+01,2.661500141613004189e+01,2.771378724950636752e+01,2.662123537130401019e+01,2.755248409333131576e+01,2.681280419372762935e+01,2.836701322842424133e+01,2.682805114350270514e+01,2.735176536619951548e+01,2.743738613417002625e+01,2.801305151880859512e+01,2.808015289515515178e+01,2.829231983042933507e+01
2.866400513620288848e+01,2.843592259852363213e+01,2.864254335348812219e+01,2.798792805511351389e+01,2.733089009959337545e+01,2.734227558399601321e+01,2.695022783259184962e+01,2.658025459192640483e+01,2.763511194910194035e+01,2.706117664920861898e+01,2.782033867982403308e+01,2.703540768327337673e+01,2.803619116501027975e+01,2.709340474694937484e+01,2.763847084863220971e+01,2.749926922870758972e+01,2.747256356690564871e+01,2.751378093605359254e+01,2.785948994727425543e+01,2.729424182189967496e+01,2.744049667140455995e+01,2.770752956725812055e+01,2.873023088131395752e+01,2.840418979491283835e+01
2.748302954597664893e+01,2.823238465066259550e+01,2.665950159705801070e+01,2.738937419921518313e+01,2.672967142497680015e+01,2.801827557856938711e+01,2.641829708016047107e+01,2.687873364663562370e+01,2.702558078658199747e+01,2.749309352197269618e+01,2.573919542550811457e+01,2.697130450210732988e+01,2.594483202330326321e+01,2.734914967052486645e+01,2.747352561964493134e+01,2.718070851432861446e+01,2.651581220628929714e+01,2.698637380082135451e+01,2.689405342090105933e+01,2.775950050099970667e+01,2.708755591058996970e+01,2.778180172018943495e+01,2.726026307185031783e+01,2.803548569378529010e+01
2.793646479860984755e+01,2.775048068680774804e+01,2.668254084828930672e+01,2.715445227337568213e+01,2.719740866225367881e+01,2.661797068944184730e+01,2.724121165800335120e+01,2.668852969329981306e+01,2.744231768957217810e+01,2.689493654531332822e+01,2.782720500619564064e+01,2.730638991797616200e+01,2.709669676030017627e+01,2.695974180000041542e+01,2.747830340169366536e+01,2.716185818503441851e+01,2.746388451516742180e+01,2.675904094873152417e+01,2.728873717054960935e+01,2.696860841310444812e+01,2.768063319236546249e+01,2.694786794335607283e+01,2.826609892246960953e+01,2.736823822098261871e+01
2.663197912519967758e+01,2.695841069347824259e+01,2.607502898236668898e+01,2.742340241343384832e+01,2.638574205263108752e+01,2.747159031948820029e+01,2.646607833034045143e+01,2.731862960387525163e+01,2.708392886052092763e+01,2.698268022805501687e+01,2.633759274172609821e+01,2.662916645108288094e+01,2.691658275135699796e+01,2.755935798530128977e+01,2.691375508446986942e+01,2.683011931731812183e+01,2.637628096821691770e+01,2.759436856766518531e+01,2.692554062508440893e+01,2.722319808768850180e+01,2.631618326713942224e+01,2.740557770274233462e+01,2.684735742000691516e+01,2.826821695445897831e+01
2.753569570253830534e+01,2.691794174278720675e+01,2.714412580232487926e+01,2.696632261253523666e+01,2.723790272162949577e+01,2.687636817705447356e+01,2.765505713125440934e+01,2.690983059907608776e+01,2.729320231249118933e+01,2.656218439855592806e+01,2.712121147901649465e+01,2.695393955597569402e+01,2.750205060788317724e+01,2.641373327371144342e+01,2.714014111833677134e+01,2.700343899523278424e+01,2.790447896845711284e+01,2.660752248180426704e+01,2.752260265808604345e+01,2.701814749487374456e+01,2.770892703999584228e+01,2.755932306641301466e+01,2.749916542695763155e+01,2.779157894518544936e+01
2.622337457047859743e+01,2.779744783545356768e+01,2.638574205263108752e+01,2.745706466444613625e+01,2.778371694012110993e+01,2.803643164471964155e+01,2.708209837733488712e+01,2.697667391373812507e+01,2.656545963023938839e+01,2.682917469235735553e+01,2.676230245377490746e+01,2.720262512881214434e+01,2.628603125130581475e+01,2.741040024720177826e+01,2.625839924646891177e+01,2.742897629945366589e+01,2.626090355095146833e+01,2.743476923904552223e+01,2.678398323825035732e+01,2.705082246670809809e+01,2.714731611378419984e+01,2.763432034910522361e+01,2.807913536359552609e+01,2.859638790230866334e+01
2.775735153336358962e+01,2.799349515635719854e+01,2.799029261348255204e+01,2.762655803636926066e+01,2.876078927003334229e+01,2.802790988046484699e+01,2.821018814048596823e+01,2.696678525189815900e+01,2.766413038934734914e+01,2.661559536202128129e+01,2.733826818739902365e+01,2.700961793198354144e+01,2.753308555892863296e+01,2.670737253875387296e+01,2.735966864582269409e+01,2.599018688518975750e+01,2.752796579167159052e+01,2.723040631398646383e+01,2.716746659075243997e+01,2.686670585307751935e+01,2.808385139629422156e+01,2.796958355528227003e+01,2.827898634661556798e+01,2.760937978703049112e+01
