2.493577198161943898e+01,2.626013381234110966e+01,2.502403006056925960e+01,2.594238765213918896e+01,2.527257168859853209e+01,2.660752188582603139e+01,2.529253584717162084e+01,2.598856916315548915e+01,2.591538884062129000e+01,2.546001973934380658e+01,2.510965328599269242e+01,2.668869733195987237e+01,2.697703401943130075e+01,2.632694616320384284e+01,2.593816023362217038e+01,2.608547802831992612e+01,2.622132339094201825e+01,2.665396442131373078e+01,2.595931644347069778e+01,2.679382023449267081e+01,2.750602335317944380e+01,2.866620493713764972e+01,2.617068216828653249e+01,2.639600749361619592e+01
2.666615423166706478e+01,2.580810721229897808e+01,2.555713063324049017e+01,2.595918486321414775e+01,2.597826947841201672e+01,2.512033459886168885e+01,2.718763795662641769e+01,2.568921291846464783e+01,2.620680973826046056e+01,2.566806291404896001e+01,2.700558717057737113e+01,2.539945494728999620e+01,2.595037805312944101e+01,2.528627244830278187e+01,2.582132020038898190e+01,2.570579942795933448e+01,2.587574575309071179e+01,2.570615970080712032e+01,2.647054048127341730e+01,2.538299107706637869e+01,2.769783409146532449e+01,2.665521902804118781e+01,2.619580229340931510e+01,2.567129657513487473e+01
2.576777290262577935e+01,2.526617260130217346e+01,2.631793878013752419e+01,2.507997038552178992e+01,2.458930551242053753e+01,2.575695292586743790e+01,2.554663367219853853e+01,2.537931058905940063e+01,2.558651686978754469e+01,2.642171569319543778e+01,2.551603887969332618e+01,2.649438046377457567e+01,2.603590135019902618e+01,2.657583058631837503e+01,2.550197587978840374e+01,2.581796017654704656e+01,2.584995081815759477e+01,2.551098981839504631e+01,2.601695367307087281e+01,2.541970945551281602e+01,2.648594285775840262e+01,2.591728679491035336e+01,2.603753447151632372e+01,2.696482888936992595e+01
2.706518125615076542e+01,2.556423908418605606e+01,2.616551433807558169e+01,2.643427099974928751e+01,2.612528572970722962e+01,2.562270943891229535e+01,2.653296345090882369e+01,2.652943245056025035e+01,2.606525191950674980e+01,2.602869461201237300e+01,2.653867707269176890e+01,2.560554013738237700e+01,2.552154105090352232e+01,2.685823989298057768e+01,2.600083158022817997e+01,2.609033330464365008e+01,2.552415021552462804e+01,2.650041460356777634e+01,2.737851244295262632e+01,2.602694919472759238e+01,2.540236921251545255e+01,2.505155943648333050e+01,2.651597576624260455e+01,2.535924266647765535e+01
2.732756091176065638e+01,2.625302272741197385e+01,2.566720508163234626e+01,2.534905664441589579e+01,2.588428673415870662e+01,2.637315179100261275e+01,2.474870402830816829e+01,2.578657463813362938e+01,2.580760183300094468e+01,2.584601188871027944e+01,2.445389898884570812e+01,2.642059010894837456e+01,2.654378782080698329e+01,2.693674506461127294e+01,2.529464733228371642e+01,2.609434300854138655e+01,2.510986926456382662e+01,2.684368832801374083e+01,2.529798708753168057e+01,2.643989985805484366e+01,2.637713839321878595e+01,2.674756784500328877e+01,2.623936291080048022e+01,2.628290161832217109e+01
2.516585290082940674e+01,2.579930619702696504e+01,2.583530300430788884e+01,2.644220587070481088e+01,2.516792589499328869e+01,2.591494785618618835e+01,2.619667012657697569e+01,2.559598784206099253e+01,2.636748763885304925e+01,2.533626832918588434e+01,2.652579474751485122e+01,2.507749992798414951e+01,2.631707613590907613e+01,2.604949643320207997e+01,2.521030655601413173e+01,2.582871376578526679e+01,2.625687883197275596e+01,2.459732607957141681e+01,2.705488753539981417e+01,2.617481534042184421e+01,2.709728299647969152e+01,2.587156048761499960e+01,2.628615782931132117e+01,2.537419788931913445e+01
2.557468565658894022e+01,2.490865464478184776e+01,2.557577920594894749e+01,2.646270794694061124e+01,2.563526856738963033e+01,2.666444648120784677e+01,2.537364293571437202e+01,2.638124302313951830e+01,2.550466034104641722e+01,2.507906126481918818e+01,2.590883889257622741e+01,2.507826381940679994e+01,2.446116864218191722e+01,2.534636046096790096e+01,2.552255591680847147e+01,2.519787367216611074e+01,2.510298087355351981e+01,2.593535558554890486e+01,2.519541737884355825e+01,2.597659055825721452e+01,2.513252579003824394e+01,2.622247387300382115e+01,2.577021539862539612e+01,2.698250446545358727e+01
2.635659336468404490e+01,2.416412949456827164e+01,2.718697611934010183e+01,2.569355663198615503e+01,2.669643675778240777e+01,2.580071601322777042e+01,2.528294195763663765e+01,2.586906698236623470e+01,2.543098408496894081e+01,2.445902104832231316e+01,2.533020707869695798e+01,2.597042519722469933e+01,2.546722230697361056e+01,2.503528359813111592e+01,2.644588981671728334e+01,2.507852947055152981e+01,2.600816587013883918e+01,2.476621699741571092e+01,2.603545928237508633e+01,2.516251757315882287e+01,2.676185730979602795e+01,2.533356162848491522e+01,2.711460896812855026e+01,2.648844618186325306e+01
2.519304030077972811e+01,2.574183533182957717e+01,2.567527057685083491e+01,2.467160708169609507e+01,2.556277605521978558e+01,2.580116998213100032e+01,2.507570286233624302e+01,2.567385251967829163e+01,2.354636359696019099e+01,2.413463329186646433e+01,2.314693674559998726e+01,2.298468326197018996e+01,2.224024086117924526e+01,2.330034129384932839e+01,2.425957244893794496e+01,2.477532161633575924e+01,2.538188601442993786e+01,2.623551670188288654e+01,2.578423617941655266e+01,2.594667515190127460e+01,2.657083836490704698e+01,2.578649585192124505e+01,2.567576876650645090e+01,2.686500841076326651e+01
2.637004190245107793e+01,2.531151093034088717e+01,2.510468663744825335e+01,2.611424283119640677e+01,2.690706782290686760e+01,2.550831736338085420e+01,2.572035161018629879e+01,2.418661427656655860e+01,2.332425010767906315e+01,2.366274299008250637e+01,2.405309882530821142e+01,2.303583957114199166e+01,2.208137402920340264e+01,2.338313687412187392e+01,2.396799356805786374e+01,2.388483858150635797e+01,2.549864599668819665e+01,2.506613548294041038e+01,2.618219290279239431e+01,2.513582440441194876e+01,2.666991523338407433e+01,2.630565757493855017e+01,2.629460519818144348e+01,2.518077831427422097e+01
2.422867630489054136e+01,2.530660934597642608e+01,2.580705092128971501e+01,2.587778600226613435e+01,2.606550978205461888e+01,2.599024509858514875e+01,2.415195137643445378e+01,2.201041733337598316e+01,1.865389426716370735e+01,1.863182398610501878e+01,1.951458386164983949e+01,1.926358038840186282e+01,1.964914725358903524e+01,2.047435795117769430e+01,2.405916515731337313e+01,2.308993047949735455e+01,2.510148065191225442e+01,2.549684369410539375e+01,2.504730099507600016e+01,2.508542388546868551e+01,2.539774828633517245e+01,2.601119952021809922e+01,2.580710328616720517e+01,2.595750584304010999e+01
2.499039248337840036e+01,2.587092835523759504e+01,2.588383096694366259e+01,2.560523615680392595e+01,2.522372593037687238e+01,2.522931933843096886e+01,2.463305997829496619e+01,2.333572531553596718e+01,2.078854582807400675e+01,2.082506360428925518e+01,2.127691849740432417e+01,2.146753352471887411e+01,2.290256365444923858e+01,2.358322370461644368e+01,2.406922462804902807e+01,2.503665407229328821e+01,2.563014426890396180e+01,2.497641155859912487e+01,2.606143282886290535e+01,2.597180913028307714e+01,2.566449167064024550e+01,2.522718718003687854e+01,2.705510042309458640e+01,2.575548129986282220e+01
2.441585085330757465e+01,2.395121074518908699e+01,2.470920054799171339e+01,2.534930939331701438e+01,2.488698444342236371e+01,2.518965259018455072e+01,2.449439189684431994e+01,2.597573802317020863e+01,2.516622535450488840e+01,2.518723564634620971e+01,2.474949497704079704e+01,2.546189935610817656e+01,2.481632274538787897e+01,2.511213182815566825e+01,2.539244075436891990e+01,2.451947647835601174e+01,2.529106884979870529e+01,2.576664240687932761e+01,2.541299720236690973e+01,2.642864872000239984e+01,2.600894474235337839e+01,2.575314184497943870e+01,2.598533160317293778e+01,2.583543753707022006e+01
2.577562742733067580e+01,2.473593796037278025e+01,2.490559038656800794e+01,2.407782021010285689e+01,2.466485412355746121e+01,2.420635609446594572e+01,2.457131510979326094e+01,2.510235116086778362e+01,2.514624374278048435e+01,2.403388270599913312e+01,2.427246548148718830e+01,2.488654862221369513e+01,2.466062853932692178e+01,2.461306711137541470e+01,2.538021277110289020e+01,2.499631348513770490e+01,2.527206934744572209e+01,2.442856903781222400e+01,2.507014846785745021e+01,2.579037810511198359e+01,2.522849271659208625e+01,2.541654726023631383e+01,2.530725205714890080e+01,2.536560173412453878e+01
